,SS_delay,SS_duration,SS_stimulus,SS_trial_type,att_check_percent,block_duration,correct,correct_response,correct_trial,current_block,current_trial,exp_id,final_accuracy,final_avg_rt,final_credit_var,final_missed_percent,final_responses_ok,go_acc,internal_node_id,key_press,possible_responses,responses,rt,stim,stim_duration,stimulus,stop_acc,stop_signal_condition,text,time_elapsed,timing_post_trial,trial_id,trial_index,trial_type,view_history
0,,,,,,4050.0,,,,,,stop_signal_single_task_network,,,,,,,0.0-0.0-0.0,13.0,[13],,4050,,4050.0,"<div class = bigbox><div class = picture_box><p class = block-text><font color=""white"">Welcome to the experiment. This experiment will take about 10 minutes. Press <i>enter</i> to begin.</font></p></div></div>",,,,4058,0.0,practice-no-stop-feedback,0,poldrack-single-stim,
1,,,,,,,,,,,,stop_signal_single_task_network,,,,,,,0.0-0.0-1.0,,,,50314,,,,,,,54380,,instruction,1,poldrack-instructions,"[{""page_index"":0,""viewing_time"":38264},{""page_index"":1,""viewing_time"":8963},{""page_index"":2,""viewing_time"":3085}]"
2,,,,,,500.0,,,,,,stop_signal_single_task_network,,,,,,,0.0-0.0-2.0,-1.0,none,,-1,,500.0,<div class = centerbox><div class = fixation>+</div></div>,,,,54889,0.0,prompt_fixation,2,poldrack-single-stim,
3,350.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,0.0,1.0,stop_signal_single_task_network,,,,,,,0.0-0.0-3.0,90.0,"[90, 77]",,827,square,1000.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/stop_signal_single_task_network/images/square.png'></img></div>,0.0,stop,,56900,0.0,practice_trial,3,stop-signal,
4,,,,,,500.0,,,,,,stop_signal_single_task_network,,,,,,,0.0-0.0-4.0,-1.0,none,,-1,,500.0,"<div class = fb_box><div class = center-text><font size = 20>There was a star.</font></div></div><div class = prompt_box><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">circle: Z key</p><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">square: M key</p><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">Do not respond if a star appears!</p></div>",,,,57414,0.0,practice-stop-feedback,4,poldrack-single-stim,
5,,,,,,500.0,,,,,,stop_signal_single_task_network,,,,,,,0.0-0.0-5.0,-1.0,none,,-1,,500.0,<div class = centerbox><div class = fixation>+</div></div>,,,,57922,0.0,prompt_fixation,5,poldrack-single-stim,
6,300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,2.0,stop_signal_single_task_network,,,,,,1.0,0.0-0.0-6.0,90.0,"[90, 77]",,884,circle,1000.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/stop_signal_single_task_network/images/circle.png'></img></div>,,go,,59931,0.0,practice_trial,6,stop-signal,
7,,,,,,500.0,,,,,,stop_signal_single_task_network,,,,,,,0.0-0.0-7.0,-1.0,none,,-1,,500.0,"<div class = fb_box><div class = center-text><font size = 20>Correct!</font></div></div><div class = prompt_box><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">circle: Z key</p><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">square: M key</p><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">Do not respond if a star appears!</p></div>",,,,60443,0.0,practice-stop-feedback,7,poldrack-single-stim,
8,,,,,,500.0,,,,,,stop_signal_single_task_network,,,,,,,0.0-0.0-8.0,-1.0,none,,-1,,500.0,<div class = centerbox><div class = fixation>+</div></div>,,,,60952,0.0,prompt_fixation,8,poldrack-single-stim,
9,300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,3.0,stop_signal_single_task_network,,,,,,1.0,0.0-0.0-9.0,77.0,"[90, 77]",,485,square,1000.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/stop_signal_single_task_network/images/square.png'></img></div>,,go,,62961,0.0,practice_trial,9,stop-signal,
10,,,,,,500.0,,,,,,stop_signal_single_task_network,,,,,,,0.0-0.0-10.0,-1.0,none,,-1,,500.0,"<div class = fb_box><div class = center-text><font size = 20>Correct!</font></div></div><div class = prompt_box><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">circle: Z key</p><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">square: M key</p><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">Do not respond if a star appears!</p></div>",,,,63476,0.0,practice-stop-feedback,10,poldrack-single-stim,
11,,,,,,500.0,,,,,,stop_signal_single_task_network,,,,,,,0.0-0.0-11.0,-1.0,none,,-1,,500.0,<div class = centerbox><div class = fixation>+</div></div>,,,,63992,0.0,prompt_fixation,11,poldrack-single-stim,
12,300.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,stop,,2000.0,,-1.0,0.0,0.0,4.0,stop_signal_single_task_network,,,,,,,0.0-0.0-12.0,77.0,"[90, 77]",,460,square,1000.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/stop_signal_single_task_network/images/square.png'></img></div>,0.0,stop,,66008,0.0,practice_trial,12,stop-signal,
13,,,,,,500.0,,,,,,stop_signal_single_task_network,,,,,,,0.0-0.0-13.0,-1.0,none,,-1,,500.0,"<div class = fb_box><div class = center-text><font size = 20>There was a star.</font></div></div><div class = prompt_box><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">circle: Z key</p><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">square: M key</p><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">Do not respond if a star appears!</p></div>",,,,66521,0.0,practice-stop-feedback,13,poldrack-single-stim,
14,,,,,,500.0,,,,,,stop_signal_single_task_network,,,,,,,0.0-0.0-14.0,-1.0,none,,-1,,500.0,<div class = centerbox><div class = fixation>+</div></div>,,,,67032,0.0,prompt_fixation,14,poldrack-single-stim,
15,250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,90.0,1.0,0.0,5.0,stop_signal_single_task_network,,,,,,1.0,0.0-0.0-15.0,90.0,"[90, 77]",,762,circle,1000.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/stop_signal_single_task_network/images/circle.png'></img></div>,,go,,69048,0.0,practice_trial,15,stop-signal,
16,,,,,,500.0,,,,,,stop_signal_single_task_network,,,,,,,0.0-0.0-16.0,-1.0,none,,-1,,500.0,"<div class = fb_box><div class = center-text><font size = 20>Correct!</font></div></div><div class = prompt_box><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">circle: Z key</p><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">square: M key</p><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">Do not respond if a star appears!</p></div>",,,,69555,0.0,practice-stop-feedback,16,poldrack-single-stim,
17,,,,,,500.0,,,,,,stop_signal_single_task_network,,,,,,,0.0-0.0-17.0,-1.0,none,,-1,,500.0,<div class = centerbox><div class = fixation>+</div></div>,,,,70068,0.0,prompt_fixation,17,poldrack-single-stim,
18,250.0,500.0,<img class = center src='/static/experiments/stop_signal_single_task_network/images/stopSignal.png'></img>,go,,2000.0,,77.0,1.0,0.0,6.0,stop_signal_single_task_network,,,,,,1.0,0.0-0.0-18.0,77.0,"[90, 77]",,835,square,1000.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/stop_signal_single_task_network/images/square.png'></img></div>,,go,,72084,0.0,practice_trial,18,stop-signal,
19,,,,,,500.0,,,,,,stop_signal_single_task_network,,,,,,,0.0-0.0-19.0,-1.0,none,,-1,,500.0,"<div class = fb_box><div class = center-text><font size = 20>Correct!</font></div></div><div class = prompt_box><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">circle: Z key</p><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">square: M key</p><p class = center-block-text style = ""font-size:16px; line-height:80%%;"">Do not respond if a star appears!</p></div>",,,,72596,0.0,practice-stop-feedback,19,poldrack-single-stim,
