,CTI,SSD_stay,SSD_switch,SS_delay,SS_duration,SS_stimulus,SS_trial_type,att_check_percent,block_duration,correct,correct_response,correct_trial,cue,cue_condition,current_block,current_trial,exp_id,exp_stage,final_accuracy,final_avg_rt,final_credit_var,final_missed_percent,final_responses_ok,internal_node_id,key_press,possible_responses,responses,rt,stim_color,stim_duration,stim_number,stimulus,stop_acc,stop_signal_condition,task,task_condition,text,time_elapsed,timing_post_trial,trial_id,trial_index,trial_type,view_history
0,,,,,,,,,1686.0,,,,,,,,stop_signal_with_cued_task_switching,,,,,,,0.0-0.0-0.0,13.0,[13],,1686.0,,1686.0,,"<div class = bigbox><div class = picture_box><p class = block-text><font color=""white"">Welcome to the experiment. This experiment will take around 15 minutes. Press <i>enter</i> to begin.</font></p></div></div>",,,,,,1689,0.0,practice-stop-feedback,0,poldrack-single-stim,
1,,,,,,,,,,,,,,,,,stop_signal_with_cued_task_switching,,,,,,,0.0-0.0-1.0,,,,16825.0,,,,,,,,,,18518,,instruction,1,poldrack-instructions,"[{""page_index"":0,""viewing_time"":8072},{""page_index"":1,""viewing_time"":4376},{""page_index"":2,""viewing_time"":3250},{""page_index"":3,""viewing_time"":1126}]"
2,,,,,,,,,,,,,,,,,stop_signal_with_cued_task_switching,,,,,,,0.0-0.0-2.0,,,,,,,,,,,,,,19520,,set_stims,2,call-function,
3,,,,,,,,,500.0,,,,,,,,stop_signal_with_cued_task_switching,practice,,,,,,0.0-0.0-3.0,-1.0,none,,-1.0,,500.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,,,,,20023,0.0,fixation,3,poldrack-single-stim,
4,150.0,350.0,350.0,,,,,,150.0,,,,Parity,na,0.0,1.0,stop_signal_with_cued_task_switching,practice,,,,,,0.0-0.0-4.0,-1.0,none,,-1.0,white,150.0,1.0,<div class = upperbox><div class = center-text>Parity</div></div><div class = lowerbox><div class = fixation>+</div></div>,,stop,parity,na,,20177,0.0,cue,4,poldrack-single-stim,
5,150.0,350.0,350.0,,500.0,"<div class = starbox><img class = star src=""/static/experiments/stop_signal_with_cued_task_switching/images/stop.png""></img></div>",stop,,2000.0,,-1.0,0.0,Parity,na,0.0,1.0,stop_signal_with_cued_task_switching,,,,,,,0.0-0.0-5.0,90.0,"[77, 90]",,913.0,white,1000.0,1.0,"<div class = upperbox><div class = center-text>Parity</div></div><div class = lowerbox><div class = gng_number><div class = cue-text><img class = center src=""/static/experiments/stop_signal_with_cued_task_switching/images/1.png""></img></div></div></div>",,stop,parity,na,,22181,0.0,practice_trial,5,stop-signal,
6,,,,,,,,,500.0,,,,,,,,stop_signal_with_cued_task_switching,,,,,,,0.0-0.0-6.0,-1.0,none,,-1.0,,500.0,,<div class = fb_box><div class = center-text><font size = 20>There was a star.</font></div></div>,,,,,,22684,0.0,practice-stop-feedback,6,poldrack-single-stim,
7,,,,,,,,,,,,,,,,,stop_signal_with_cued_task_switching,,,,,,,0.0-0.0-7.0,,,,,,,,,,,,,,22685,,set_stims,7,call-function,
8,,,,,,,,,500.0,,,,,,,,stop_signal_with_cued_task_switching,practice,,,,,,0.0-0.0-8.0,-1.0,none,,-1.0,,500.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,,,,,23188,0.0,fixation,8,poldrack-single-stim,
9,150.0,350.0,350.0,,,,,,150.0,,,,Odd-Even,switch,0.0,2.0,stop_signal_with_cued_task_switching,practice,,,,,,0.0-0.0-9.0,-1.0,none,,-1.0,white,150.0,7.0,<div class = upperbox><div class = center-text>Odd-Even</div></div><div class = lowerbox><div class = fixation>+</div></div>,,go,parity,stay,,23341,0.0,cue,9,poldrack-single-stim,
